#x	y	z	B_x	B_y	B_z
-0.2	0.8	-0.6	2.97e-08	-5.84e-08	-1.31e-08
-0.2	0.8	-0.5	3.5e-08	-8e-08	-3.18e-08
-0.2	0.8	-0.4	3.24e-08	-1.07e-07	-6.43e-08
-0.2	0.8	-0.3	6.26e-09	-1.36e-07	-1.12e-07
-0.2	0.8	-0.2	-6.07e-08	-1.65e-07	-1.61e-07
-0.2	0.8	-0.1	-1.57e-07	-1.84e-07	-1.89e-07
-0.2	0.8	0	-2.35e-07	-1.89e-07	-1.85e-07
-0.2	0.8	0.1	-2.64e-07	-1.78e-07	-1.64e-07
-0.2	0.8	0.2	-2.57e-07	-1.54e-07	-1.41e-07
-0.2	0.8	0.3	-2.32e-07	-1.24e-07	-1.2e-07
-0.2	0.8	0.4	-2.01e-07	-9.35e-08	-9.99e-08
-0.2	0.8	0.5	-1.72e-07	-6.78e-08	-8.13e-08
-0.2	0.8	0.6	-1.44e-07	-4.79e-08	-6.5e-08
-0.2	0.8	0.7	-1.21e-07	-3.33e-08	-5.12e-08
-0.2	0.8	0.8	-1.01e-07	-2.31e-08	-4.01e-08
-0.2	0.8	0.9	-8.51e-08	-1.61e-08	-3.14e-08
-0.2	0.8	1	-7.17e-08	-1.13e-08	-2.46e-08
-0.2	0.9	-1	1.25e-08	-1.33e-08	9.62e-10
-0.2	0.9	-0.9	1.41e-08	-1.78e-08	-1.29e-10
-0.2	0.9	-0.8	1.61e-08	-2.38e-08	-2.39e-09
-0.2	0.9	-0.7	1.81e-08	-3.17e-08	-6.68e-09
-0.2	0.9	-0.6	1.91e-08	-4.19e-08	-1.42e-08
-0.2	0.9	-0.5	1.67e-08	-5.44e-08	-2.65e-08
-0.2	0.9	-0.4	6.28e-09	-6.89e-08	-4.46e-08
-0.2	0.9	-0.3	-1.9e-08	-8.4e-08	-6.72e-08
-0.2	0.9	-0.2	-6.26e-08	-9.75e-08	-8.91e-08
-0.2	0.9	-0.1	-1.16e-07	-1.06e-07	-1.03e-07
-0.2	0.9	0	-1.61e-07	-1.09e-07	-1.05e-07
-0.2	0.9	0.1	-1.85e-07	-1.03e-07	-9.81e-08
-0.2	0.9	0.2	-1.87e-07	-9.2e-08	-8.81e-08
-0.2	0.9	0.3	-1.76e-07	-7.7e-08	-7.72e-08
-0.2	0.9	0.4	-1.58e-07	-6.13e-08	-6.63e-08
-0.2	0.9	0.5	-1.38e-07	-4.7e-08	-5.58e-08
-0.2	0.9	0.6	-1.19e-07	-3.51e-08	-4.62e-08
-0.2	0.9	0.7	-1.02e-07	-2.58e-08	-3.78e-08
-0.2	0.9	0.8	-8.75e-08	-1.88e-08	-3.06e-08
-0.2	0.9	0.9	-7.47e-08	-1.36e-08	-2.47e-08
-0.2	0.9	1	-6.4e-08	-9.94e-09	-2e-08
-0.2	1	-1	1.12e-08	-1.12e-08	-5.09e-10
-0.2	1	-0.9	1.21e-08	-1.45e-08	-1.75e-09
-0.2	1	-0.8	1.27e-08	-1.87e-08	-3.9e-09
-0.2	1	-0.7	1.26e-08	-2.4e-08	-7.39e-09
-0.2	1	-0.6	1.07e-08	-3.04e-08	-1.28e-08
-0.2	1	-0.5	5.38e-09	-3.79e-08	-2.06e-08
-0.2	1	-0.4	-5.97e-09	-4.61e-08	-3.08e-08
-0.2	1	-0.3	-2.58e-08	-5.42e-08	-4.25e-08
-0.2	1	-0.2	-5.4e-08	-6.1e-08	-5.32e-08
-0.2	1	-0.1	-8.59e-08	-6.54e-08	-6.05e-08
-0.2	1	0	-1.13e-07	-6.64e-08	-6.29e-08
-0.2	1	0.1	-1.3e-07	-6.37e-08	-6.13e-08
-0.2	1	0.2	-1.36e-07	-5.79e-08	-5.7e-08
-0.2	1	0.3	-1.32e-07	-5.01e-08	-5.15e-08
-0.2	1	0.4	-1.22e-07	-4.15e-08	-4.55e-08
-0.2	1	0.5	-1.1e-07	-3.32e-08	-3.94e-08
-0.2	1	0.6	-9.79e-08	-2.6e-08	-3.36e-08
-0.2	1	0.7	-8.59e-08	-1.99e-08	-2.83e-08
-0.2	1	0.8	-7.49e-08	-1.51e-08	-2.36e-08
-0.2	1	0.9	-6.52e-08	-1.14e-08	-1.96e-08
-0.2	1	1	-5.67e-08	-8.59e-09	-1.62e-08

-0.1	-1	-1	-2.24e-08	4.52e-09	4.91e-09
-0.1	-1	-0.9	-2.82e-08	6.04e-09	6e-09
-0.1	-1	-0.8	-3.51e-08	8.07e-09	7.25e-09
-0.1	-1	-0.7	-4.31e-08	1.07e-08	8.6e-09
-0.1	-1	-0.6	-5.23e-08	1.41e-08	9.92e-09
-0.1	-1	-0.5	-6.23e-08	1.83e-08	1.1e-08
-0.1	-1	-0.4	-7.27e-08	2.31e-08	1.15e-08
-0.1	-1	-0.3	-8.27e-08	2.82e-08	1.12e-08
-0.1	-1	-0.2	-9.14e-08	3.3e-08	9.71e-09
-0.1	-1	-0.1	-9.77e-08	3.65e-08	7.05e-09
-0.1	-1	0	-1.01e-07	3.81e-08	3.52e-09
-0.1	-1	0.1	-1.01e-07	3.75e-08	-2.99e-10
-0.1	-1	0.2	-9.71e-08	3.48e-08	-3.73e-09
-0.1	-1	0.3	-9.1e-08	3.06e-08	-6.3e-09
-0.1	-1	0.4	-8.33e-08	2.57e-08	-7.83e-09
-0.1	-1	0.5	-7.49e-08	2.09e-08	-8.42e-09
-0.1	-1	0.6	-6.65e-08	1.66e-08	-8.3e-09
-0.1	-1	0.7	-5.86e-08	1.29e-08	-7.74e-09
-0.1	-1	0.8	-5.15e-08	9.97e-09	-6.96e-09
-0.1	-1	0.9	-4.51e-08	7.66e-09	-6.11e-09
-0.1	-1	1	-3.96e-08	5.89e-09	-5.29e-09
-0.1	-0.9	-1	-2.65e-08	5.27e-09	6.53e-09
-0.1	-0.9	-0.9	-3.41e-08	7.3e-09	8.26e-09
-0.1	-0.9	-0.8	-4.34e-08	1.02e-08	1.04e-08
-0.1	-0.9	-0.7	-5.47e-08	1.41e-08	1.28e-08
-0.1	-0.9	-0.6	-6.8e-08	1.96e-08	1.55e-08
-0.1	-0.9	-0.5	-8.32e-08	2.67e-08	1.81e-08
-0.1	-0.9	-0.4	-9.95e-08	3.55e-08	1.99e-08
-0.1	-0.9	-0.3	-1.16e-07	4.54e-08	2.03e-08
-0.1	-0.9	-0.2	-1.3e-07	5.52e-08	1.82e-08
-0.1	-0.9	-0.1	-1.41e-07	6.28e-08	1.36e-08
-0.1	-0.9	0	-1.46e-07	6.63e-08	6.87e-09
-0.1	-0.9	0.1	-1.44e-07	6.47e-08	-4.92e-10
-0.1	-0.9	0.2	-1.37e-07	5.85e-08	-6.88e-09
-0.1	-0.9	0.3	-1.26e-07	4.96e-08	-1.12e-08
-0.1	-0.9	0.4	-1.12e-07	3.99e-08	-1.33e-08
-0.1	-0.9	0.5	-9.83e-08	3.09e-08	-1.36e-08
-0.1	-0.9	0.6	-8.5e-08	2.33e-08	-1.28e-08
-0.1	-0.9	0.7	-7.29e-08	1.74e-08	-1.14e-08
-0.1	-0.9	0.8	-6.25e-08	1.29e-08	-9.79e-09
-0.1	-0.9	0.9	-5.37e-08	9.51e-09	-8.27e-09
-0.1	-0.9	1	-4.63e-08	7.07e-09	-6.91e-09
-0.1	-0.8	-1	-3.12e-08	6.03e-09	8.64e-09
-0.1	-0.8	-0.9	-4.11e-08	8.71e-09	1.14e-08
-0.1	-0.8	-0.8	-5.38e-08	1.27e-08	1.49e-08
-0.1	-0.8	-0.7	-6.99e-08	1.87e-08	1.95e-08
-0.1	-0.8	-0.6	-8.98e-08	2.75e-08	2.5e-08
-0.1	-0.8	-0.5	-1.14e-07	4.01e-08	3.1e-08
-0.1	-0.8	-0.4	-1.41e-07	5.73e-08	3.65e-08
-0.1	-0.8	-0.3	-1.69e-07	7.85e-08	3.96e-08
-0.1	-0.8	-0.2	-1.95e-07	1.01e-07	3.76e-08
-0.1	-0.8	-0.1	-2.14e-07	1.2e-07	2.9e-08
-0.1	-0.8	0	-2.22e-07	1.29e-07	1.46e-08
-0.1	-0.8	0.1	-2.18e-07	1.24e-07	-1.43e-09
-0.1	-0.8	0.2	-2.03e-07	1.08e-07	-1.45e-08
-0.1	-0.8	0.3	-1.81e-07	8.67e-08	-2.21e-08
-0.1	-0.8	0.4	-1.56e-07	6.53e-08	-2.44e-08
-0.1	-0.8	0.5	-1.32e-07	4.73e-08	-2.33e-08
-0.1	-0.8	0.6	-1.1e-07	3.35e-08	-2.04e-08
-0.1	-0.8	0.7	-9.17e-08	2.36e-08	-1.71e-08
-0.1	-0.8	0.8	-7.64e-08	1.66e-08	-1.4e-08
-0.1	-0.8	0.9	-6.4e-08	1.17e-08	-1.13e-08
-0.1	-0.8	1	-5.41e-08	8.41e-09	-9.07e-09
-0.1	-0.7	-1	-3.66e-08	6.72e-09	1.14e-08
-0.1	-0.7	-0.9	-4.95e-08	1.02e-08	1.56e-08
-0.1	-0.7	-0.8	-6.69e-08	1.57e-08	2.16e-08
-0.1	-0.7	-0.7	-9e-08	2.47e-08	2.99e-08
-0.1	-0.7	-0.6	-1.2e-07	3.92e-08	4.13e-08
-0.1	-0.7	-0.5	-1.59e-07	6.26e-08	5.59e-08
-0.1	-0.7	-0.4	-2.06e-07	9.88e-08	7.23e-08
-0.1	-0.7	-0.3	-2.57e-07	1.5e-07	8.61e-08
-0.1	-0.7	-0.2	-3.05e-07	2.12e-07	8.9e-08
-0.1	-0.7	-0.1	-3.39e-07	2.68e-07	7.21e-08
-0.1	-0.7	0	-3.55e-07	2.95e-07	3.6e-08
-0.1	-0.7	0.1	-3.45e-07	2.78e-07	-5.91e-09
-0.1	-0.7	0.2	-3.16e-07	2.29e-07	-3.66e-08
-0.1	-0.7	0.3	-2.72e-07	1.68e-07	-4.97e-08
-0.1	-0.7	0.4	-2.25e-07	1.15e-07	-4.92e-08
-0.1	-0.7	0.5	-1.82e-07	7.56e-08	-4.23e-08
-0.1	-0.7	0.6	-1.45e-07	4.92e-08	-3.39e-08
-0.1	-0.7	0.7	-1.16e-07	3.21e-08	-2.63e-08
-0.1	-0.7	0.8	-9.37e-08	2.13e-08	-2.02e-08
-0.1	-0.7	0.9	-7.64e-08	1.43e-08	-1.54e-08
-0.1	-0.7	1	-6.31e-08	9.84e-09	-1.19e-08
-0.1	-0.6	-1	-4.24e-08	7.2e-09	1.47e-08
-0.1	-0.6	-0.9	-5.92e-08	1.15e-08	2.12e-08
-0.1	-0.6	-0.8	-8.29e-08	1.89e-08	3.11e-08
-0.1	-0.6	-0.7	-1.16e-07	3.21e-08	4.65e-08
-0.1	-0.6	-0.6	-1.63e-07	5.63e-08	7.04e-08
-0.1	-0.6	-0.5	-2.27e-07	1.02e-07	1.07e-07
-0.1	-0.6	-0.4	-3.08e-07	1.85e-07	1.58e-07
-0.1	-0.6	-0.3	-3.94e-07	3.28e-07	2.18e-07
-0.1	-0.6	-0.2	-4.62e-07	5.34e-07	2.55e-07
-0.1	-0.6	-0.1	-4.75e-07	7.35e-07	2.22e-07
-0.1	-0.6	0	-5.01e-07	8.57e-07	1.09e-07
-0.1	-0.6	0.1	-4.85e-07	7.69e-07	-3.17e-08
-0.1	-0.6	0.2	-4.74e-07	5.82e-07	-1.15e-07
-0.1	-0.6	0.3	-4.15e-07	3.74e-07	-1.33e-07
-0.1	-0.6	0.4	-3.32e-07	2.2e-07	-1.11e-07
-0.1	-0.6	0.5	-2.55e-07	1.27e-07	-8.25e-08
-0.1	-0.6	0.6	-1.93e-07	7.34e-08	-5.85e-08
-0.1	-0.6	0.7	-1.48e-07	4.37e-08	-4.12e-08
-0.1	-0.6	0.8	-1.15e-07	2.69e-08	-2.92e-08
-0.1	-0.6	0.9	-9.08e-08	1.71e-08	-2.1e-08
-0.1	-0.6	1	-7.31e-08	1.12e-08	-1.54e-08
-0.1	-0.5	-1	-4.84e-08	7.23e-09	1.87e-08
-0.1	-0.5	-0.9	-6.99e-08	1.22e-08	2.83e-08
-0.1	-0.5	-0.8	-1.02e-07	2.16e-08	4.44e-08
-0.1	-0.5	-0.7	-1.49e-07	4.03e-08	7.22e-08
-0.1	-0.5	-0.6	-2.21e-07	8e-08	1.23e-07
-0.1	-0.5	-0.5	-3.24e-07	1.7e-07	2.17e-07
-0.1	-0.5	-0.4	-4.35e-07	3.75e-07	3.86e-07
-0.1	-0.5	-0.3	-4.71e-07	8.23e-07	6.47e-07
-0.1	-0.5	-0.2	-1.11e-07	1.34e-06	7.4e-07
-0.1	-0.5	-0.1	3.4e-07	1.77e-06	6.16e-07
-0.1	-0.5	0	5.14e-07	1.99e-06	2.57e-07
-0.1	-0.5	0.1	3.07e-07	1.87e-06	-1.47e-07
-0.1	-0.5	0.2	-1.24e-07	1.48e-06	-3.79e-07
-0.1	-0.5	0.3	-4.94e-07	9.64e-07	-4.2e-07
-0.1	-0.5	0.4	-4.67e-07	4.63e-07	-2.84e-07
-0.1	-0.5	0.5	-3.59e-07	2.21e-07	-1.73e-07
-0.1	-0.5	0.6	-2.59e-07	1.1e-07	-1.04e-07
-0.1	-0.5	0.7	-1.88e-07	5.85e-08	-6.49e-08
-0.1	-0.5	0.8	-1.4e-07	3.31e-08	-4.21e-08
-0.1	-0.5	0.9	-1.07e-07	1.98e-08	-2.84e-08
-0.1	-0.5	1	-8.42e-08	1.24e-08	-1.98e-08
-0.1	-0.4	-1	-5.4e-08	6.56e-09	2.31e-08
-0.1	-0.4	-0.9	-8.07e-08	1.18e-08	3.68e-08
-0.1	-0.4	-0.8	-1.22e-07	2.26e-08	6.17e-08
-0.1	-0.4	-0.7	-1.89e-07	4.7e-08	1.11e-07
-0.1	-0.4	-0.6	-2.94e-07	1.08e-07	2.15e-07
-0.1	-0.4	-0.5	-4.27e-07	2.8e-07	4.57e-07
-0.1	-0.4	-0.4	-4.02e-07	7.79e-07	1.01e-06
-0.1	-0.4	-0.3	5.44e-07	1.3e-06	1.26e-06
-0.1	-0.4	-0.2	1.41e-06	1.29e-06	8.73e-07
-0.1	-0.4	-0.1	1.6e-06	1.07e-06	4.16e-07
-0.1	-0.4	0	1.61e-06	1.01e-06	1.26e-07
-0.1	-0.4	0.1	1.59e-06	1.14e-06	-1.38e-07
-0.1	-0.4	0.2	1.37e-06	1.47e-06	-5.22e-07
-0.1	-0.4	0.3	5.16e-07	1.58e-06	-8.92e-07
-0.1	-0.4	0.4	-4.42e-07	1.02e-06	-7.84e-07
-0.1	-0.4	0.5	-4.72e-07	3.91e-07	-3.79e-07
-0.1	-0.4	0.6	-3.41e-07	1.62e-07	-1.88e-07
-0.1	-0.4	0.7	-2.36e-07	7.51e-08	-1.02e-07
-0.1	-0.4	0.8	-1.69e-07	3.87e-08	-5.96e-08
-0.1	-0.4	0.9	-1.25e-07	2.17e-08	-3.75e-08
-0.1	-0.4	1	-9.56e-08	1.3e-08	-2.48e-08
-0.1	-0.3	-1	-5.84e-08	4.95e-09	2.75e-08
-0.1	-0.3	-0.9	-9.03e-08	9.58e-09	4.59e-08
-0.1	-0.3	-0.8	-1.43e-07	2.01e-08	8.22e-08
-0.1	-0.3	-0.7	-2.31e-07	4.72e-08	1.62e-07
-0.1	-0.3	-0.6	-3.71e-07	1.29e-07	3.67e-07
-0.1	-0.3	-0.5	-4.49e-07	4.16e-07	9.56e-07
-0.1	-0.3	-0.4	5.62e-07	8.86e-07	1.58e-06
-0.1	-0.3	-0.3	1.58e-06	7.87e-07	1.02e-06
-0.1	-0.3	-0.2	1.59e-06	5.23e-07	4.47e-07
-0.1	-0.3	-0.1	1.49e-06	4.17e-07	1.93e-07
-0.1	-0.3	0	1.45e-06	4e-07	4.29e-08
-0.1	-0.3	0.1	1.48e-06	4.56e-07	-9.7e-08
-0.1	-0.3	0.2	1.56e-06	6.23e-07	-3.14e-07
-0.1	-0.3	0.3	1.53e-06	1.03e-06	-7.94e-07
-0.1	-0.3	0.4	5.02e-07	1.27e-06	-1.31e-06
-0.1	-0.3	0.5	-5.1e-07	6.52e-07	-8.28e-07
-0.1	-0.3	0.6	-4.3e-07	2.22e-07	-3.32e-07
-0.1	-0.3	0.7	-2.89e-07	8.9e-08	-1.53e-07
-0.1	-0.3	0.8	-1.98e-07	4.19e-08	-8.13e-08
-0.1	-0.3	0.9	-1.43e-07	2.21e-08	-4.77e-08
-0.1	-0.3	1	-1.07e-07	1.27e-08	-3.02e-08
-0.1	-0.2	-1	-6.07e-08	2.31e-09	3.11e-08
-0.1	-0.2	-0.9	-9.69e-08	5.15e-09	5.4e-08
-0.1	-0.2	-0.8	-1.59e-07	1.24e-08	1.03e-07
-0.1	-0.2	-0.7	-2.67e-07	3.39e-08	2.22e-07
-0.1	-0.2	-0.6	-4.22e-07	1.11e-07	5.74e-07
-0.1	-0.2	-0.5	-7.06e-08	3.74e-07	1.47e-06
-0.1	-0.2	-0.4	1.43e-06	5.17e-07	1.46e-06
-0.1	-0.2	-0.3	1.61e-06	3.06e-07	6.09e-07
-0.1	-0.2	-0.2	1.44e-06	2.13e-07	2.62e-07
-0.1	-0.2	-0.1	1.32e-06	1.8e-07	1.07e-07
-0.1	-0.2	0	1.27e-06	1.79e-07	9.09e-09
-0.1	-0.2	0.1	1.29e-06	2.05e-07	-8.4e-08
-0.1	-0.2	0.2	1.39e-06	2.77e-07	-2.24e-07
-0.1	-0.2	0.3	1.55e-06	4.57e-07	-5.32e-07
-0.1	-0.2	0.4	1.36e-06	8.8e-07	-1.3e-06
-0.1	-0.2	0.5	-1.53e-07	7.46e-07	-1.34e-06
-0.1	-0.2	0.6	-5e-07	2.58e-07	-5.39e-07
-0.1	-0.2	0.7	-3.4e-07	9.2e-08	-2.16e-07
-0.1	-0.2	0.8	-2.26e-07	4e-08	-1.04e-07
-0.1	-0.2	0.9	-1.59e-07	2.01e-08	-5.78e-08
-0.1	-0.2	1	-1.17e-07	1.12e-08	-3.51e-08
-0.1	-0.1	-1	-5.99e-08	-1.17e-09	3.32e-08
-0.1	-0.1	-0.9	-9.83e-08	-1.31e-09	5.92e-08
-0.1	-0.1	-0.8	-1.66e-07	-8.12e-10	1.17e-07
-0.1	-0.1	-0.7	-2.87e-07	3.09e-09	2.69e-07
-0.1	-0.1	-0.6	-4.22e-07	2.8e-08	7.57e-07
-0.1	-0.1	-0.5	3.73e-07	1.42e-07	1.85e-06
-0.1	-0.1	-0.4	1.65e-06	1.32e-07	1.13e-06
-0.1	-0.1	-0.3	1.53e-06	8.8e-08	4.34e-07
-0.1	-0.1	-0.2	1.34e-06	7.1e-08	1.82e-07
-0.1	-0.1	-0.1	1.22e-06	6.72e-08	6.35e-08
-0.1	-0.1	0	1.17e-06	7.22e-08	-1.3e-08
-0.1	-0.1	0.1	1.18e-06	8.76e-08	-8.68e-08
-0.1	-0.1	0.2	1.27e-06	1.22e-07	-1.96e-07
-0.1	-0.1	0.3	1.44e-06	2.03e-07	-4.3e-07
-0.1	-0.1	0.4	1.55e-06	4.23e-07	-1.08e-06
-0.1	-0.1	0.5	2.93e-07	6.21e-07	-1.78e-06
-0.1	-0.1	0.6	-5.18e-07	2.26e-07	-7.41e-07
-0.1	-0.1	0.7	-3.78e-07	7.5e-08	-2.73e-07
-0.1	-0.1	0.8	-2.48e-07	3.13e-08	-1.24e-07
-0.1	-0.1	0.9	-1.71e-07	1.55e-08	-6.58e-08
-0.1	-0.1	1	-1.24e-07	8.57e-09	-3.89e-08
-0.1	0	-1	-5.55e-08	-5.02e-09	3.32e-08
-0.1	0	-0.9	-9.31e-08	-8.72e-09	5.97e-08
-0.1	0	-0.8	-1.61e-07	-1.69e-08	1.2e-07
-0.1	0	-0.7	-2.85e-07	-3.89e-08	2.84e-07
-0.1	0	-0.6	-4.22e-07	-1.13e-07	8.41e-07
-0.1	0	-0.5	5.99e-07	-2.62e-07	1.97e-06
-0.1	0	-0.4	1.69e-06	-1.33e-07	9.83e-07
-0.1	0	-0.3	1.52e-06	-5.27e-08	3.65e-07
-0.1	0	-0.2	1.32e-06	-2.35e-08	1.38e-07
-0.1	0	-0.1	1.19e-06	-9.51e-09	3.08e-08
-0.1	0	0	1.12e-06	3.31e-24	-3.77e-08
-0.1	0	0.1	1.13e-06	9.51e-09	-1.03e-07
-0.1	0	0.2	1.21e-06	2.35e-08	-2.03e-07
-0.1	0	0.3	1.38e-06	5.27e-08	-4.18e-07
-0.1	0	0.4	1.55e-06	1.33e-07	-1.02e-06
-0.1	0	0.5	4.59e-07	2.62e-07	-2e-06
-0.1	0	0.6	-5.5e-07	1.13e-07	-8.64e-07
-0.1	0	0.7	-3.98e-07	3.89e-08	-3.01e-07
-0.1	0	0.8	-2.59e-07	1.69e-08	-1.33e-07
-0.1	0	0.9	-1.78e-07	8.72e-09	-6.96e-08
-0.1	0	1	-1.29e-07	5.02e-09	-4.08e-08
-0.1	0.1	-1	-4.75e-08	-8.57e-09	3.08e-08
-0.1	0.1	-0.9	-8.11e-08	-1.55e-08	5.51e-08
-0.1	0.1	-0.8	-1.42e-07	-3.13e-08	1.09e-07
-0.1	0.1	-0.7	-2.53e-07	-7.5e-08	2.53e-07
-0.1	0.1	-0.6	-3.73e-07	-2.26e-07	7.14e-07
-0.1	0.1	-0.5	4.58e-07	-6.21e-07	1.74e-06
-0.1	0.1	-0.4	1.72e-06	-4.23e-07	1.03e-06
-0.1	0.1	-0.3	1.6e-06	-2.03e-07	3.55e-07
-0.1	0.1	-0.2	1.38e-06	-1.22e-07	1.03e-07
-0.1	0.1	-0.1	1.2e-06	-8.76e-08	-1.28e-08
-0.1	0.1	0	1.11e-06	-7.22e-08	-7.88e-08
-0.1	0.1	0.1	1.11e-06	-6.72e-08	-1.4e-07
-0.1	0.1	0.2	1.2e-06	-7.1e-08	-2.42e-07
-0.1	0.1	0.3	1.39e-06	-8.8e-08	-4.81e-07
-0.1	0.1	0.4	1.51e-06	-1.32e-07	-1.16e-06
-0.1	0.1	0.5	2.41e-07	-1.42e-07	-1.88e-06
-0.1	0.1	0.6	-5.4e-07	-2.8e-08	-7.77e-07
-0.1	0.1	0.7	-3.92e-07	-3.09e-09	-2.85e-07
-0.1	0.1	0.8	-2.58e-07	8.12e-10	-1.29e-07
-0.1	0.1	0.9	-1.79e-07	1.31e-09	-6.84e-08
-0.1	0.1	1	-1.3e-07	1.17e-09	-4.04e-08
-0.1	0.2	-1	-3.67e-08	-1.12e-08	2.66e-08
-0.1	0.2	-0.9	-6.35e-08	-2.01e-08	4.63e-08
-0.1	0.2	-0.8	-1.12e-07	-4e-08	8.86e-08
-0.1	0.2	-0.7	-2.01e-07	-9.2e-08	1.93e-07
-0.1	0.2	-0.6	-3.29e-07	-2.58e-07	5.05e-07
-0.1	0.2	-0.5	5.64e-08	-7.46e-07	1.29e-06
-0.1	0.2	-0.4	1.61e-06	-8.8e-07	1.21e-06
-0.1	0.2	-0.3	1.79e-06	-4.57e-07	4.01e-07
-0.1	0.2	-0.2	1.55e-06	-2.77e-07	4.22e-08
-0.1	0.2	-0.1	1.27e-06	-2.05e-07	-1.11e-07
-0.1	0.2	0	1.1e-06	-1.79e-07	-1.67e-07
-0.1	0.2	0.1	1.11e-06	-1.8e-07	-2.14e-07
-0.1	0.2	0.2	1.24e-06	-2.13e-07	-3.34e-07
-0.1	0.2	0.3	1.44e-06	-3.06e-07	-6.58e-07
-0.1	0.2	0.4	1.28e-06	-5.17e-07	-1.49e-06
-0.1	0.2	0.5	-2.02e-07	-3.74e-07	-1.5e-06
-0.1	0.2	0.6	-5.37e-07	-1.11e-07	-5.93e-07
-0.1	0.2	0.7	-3.68e-07	-3.39e-08	-2.36e-07
-0.1	0.2	0.8	-2.46e-07	-1.24e-08	-1.13e-07
-0.1	0.2	0.9	-1.73e-07	-5.15e-09	-6.26e-08
-0.1	0.2	1	-1.28e-07	-2.31e-09	-3.79e-08
-0.1	0.3	-1	-2.46e-08	-1.27e-08	2.13e-08
-0.1	0.3	-0.9	-4.33e-08	-2.21e-08	3.56e-08
-0.1	0.3	-0.8	-7.6e-08	-4.19e-08	6.41e-08
-0.1	0.3	-0.7	-1.34e-07	-8.9e-08	1.28e-07
-0.1	0.3	-0.6	-2.28e-07	-2.22e-07	2.91e-07
-0.1	0.3	-0.5	-2.39e-07	-6.52e-07	7.58e-07
-0.1	0.3	-0.4	8.72e-07	-1.27e-06	1.18e-06
-0.1	0.3	-0.3	2e-06	-1.03e-06	5.32e-07
-0.1	0.3	-0.2	1.92e-06	-6.23e-07	-1.62e-07
-0.1	0.3	-0.1	1.34e-06	-4.56e-07	-4.47e-07
-0.1	0.3	0	1.02e-06	-4e-07	-3.91e-07
-0.1	0.3	0.1	1.11e-06	-4.17e-07	-3.71e-07
-0.1	0.3	0.2	1.31e-06	-5.23e-07	-5.42e-07
-0.1	0.3	0.3	1.37e-06	-7.87e-07	-1.07e-06
-0.1	0.3	0.4	3.95e-07	-8.86e-07	-1.61e-06
-0.1	0.3	0.5	-5.85e-07	-4.16e-07	-9.81e-07
-0.1	0.3	0.6	-4.85e-07	-1.29e-07	-3.85e-07
-0.1	0.3	0.7	-3.28e-07	-4.72e-08	-1.76e-07
-0.1	0.3	0.8	-2.27e-07	-2.01e-08	-9.25e-08
-0.1	0.3	0.9	-1.63e-07	-9.58e-09	-5.39e-08
-0.1	0.3	1	-1.23e-07	-4.95e-09	-3.39e-08
-0.1	0.4	-1	-1.28e-08	-1.3e-08	1.58e-08
-0.1	0.4	-0.9	-2.36e-08	-2.17e-08	2.5e-08
-0.1	0.4	-0.8	-4.15e-08	-3.87e-08	4.16e-08
-0.1	0.4	-0.7	-7.08e-08	-7.51e-08	7.38e-08
-0.1	0.4	-0.6	-1.15e-07	-1.62e-07	1.42e-07
-0.1	0.4	-0.5	-1.41e-07	-3.91e-07	2.92e-07
-0.1	0.4	-0.4	8.18e-08	-1.02e-06	5.94e-07
-0.1	0.4	-0.3	1.4e-06	-1.58e-06	3.79e-07
-0.1	0.4	-0.2	2.48e-06	-1.47e-06	-1.03e-06
-0.1	0.4	-0.1	9.78e-07	-1.14e-06	-1.98e-06
-0.1	0.4	0	5.68e-07	-1.01e-06	-9.44e-07
-0.1	0.4	0.1	9.75e-07	-1.07e-06	-6.96e-07
-0.1	0.4	0.2	1.03e-06	-1.29e-06	-9.92e-07
-0.1	0.4	0.3	2.95e-07	-1.3e-06	-1.32e-06
-0.1	0.4	0.4	-5.82e-07	-7.79e-07	-1.05e-06
-0.1	0.4	0.5	-5.66e-07	-2.8e-07	-4.82e-07
-0.1	0.4	0.6	-4.07e-07	-1.08e-07	-2.33e-07
-0.1	0.4	0.7	-2.83e-07	-4.7e-08	-1.23e-07
-0.1	0.4	0.8	-2.03e-07	-2.26e-08	-7.14e-08
-0.1	0.4	0.9	-1.5e-07	-1.18e-08	-4.44e-08
-0.1	0.4	1	-1.15e-07	-6.56e-09	-2.91e-08
-0.1	0.5	-1	-2.8e-09	-1.24e-08	1.09e-08
-0.1	0.5	-0.9	-7.38e-09	-1.98e-08	1.6e-08
-0.1	0.5	-0.8	-1.39e-08	-3.31e-08	2.41e-08
-0.1	0.5	-0.7	-2.21e-08	-5.85e-08	3.69e-08
-0.1	0.5	-0.6	-2.81e-08	-1.1e-07	5.67e-08
-0.1	0.5	-0.5	-1.3e-08	-2.21e-07	8.17e-08
-0.1	0.5	-0.4	1.13e-07	-4.63e-07	7.32e-08
-0.1	0.5	-0.3	6.14e-07	-9.64e-07	-2.23e-07
-0.1	0.5	-0.2	1.76e-06	-1.48e-06	-2.27e-06
-0.1	0.5	-0.1	-9.3e-07	-1.87e-06	-4.1e-06
-0.1	0.5	0	-9.35e-07	-1.99e-06	-1.39e-06
-0.1	0.5	0.1	-3.85e-07	-1.77e-06	-9.38e-07
-0.1	0.5	0.2	-5.17e-07	-1.34e-06	-8.68e-07
